"","X","subj_idx","session","rt","valence","task","response","correct","ctl_type","task_n","correct_n","valence_n","session_n","task_switch","treatment_cond","val_ctr","sess_ctr","ts_ctr"
"5749",5749,59,"Pre",1.77305,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5750",5750,59,"Pre",2.26417,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5751",5751,59,"Pre",1.84515,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5752",5752,59,"Pre",1.59318,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5753",5753,59,"Pre",2.05731,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5754",5754,59,"Pre",1.80649,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5755",5755,59,"Pre",1.82514,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5756",5756,59,"Pre",1.99709,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5757",5757,59,"Pre",2.31826,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5758",5758,59,"Pre",1.75049,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5759",5759,59,"Pre",1.86328,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5760",5760,59,"Pre",2.5439,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5761",5761,59,"Pre",2.96591,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5762",5762,59,"Pre",2.76174,"negative","self",1,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5763",5763,59,"Pre",1.7062,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5764",5764,59,"Pre",1.27409,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5765",5765,59,"Pre",1.53763,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5766",5766,59,"Pre",1.83789,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5767",5767,59,"Pre",2.02183,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5768",5768,59,"Pre",2.36657,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5769",5769,59,"Pre",2.1465,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5770",5770,59,"Pre",1.80231,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5771",5771,59,"Pre",2.45347,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5772",5772,59,"Pre",1.66616,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5773",5773,59,"Pre",1.34385,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5774",5774,59,"Pre",1.79465,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5775",5775,59,"Pre",2.25721,"negative","self",1,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5776",5776,59,"Pre",1.49148,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5777",5777,59,"Pre",1.22711,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5778",5778,59,"Pre",1.93806,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5779",5779,59,"Pre",1.24587,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5780",5780,59,"Pre",1.52692,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5781",5781,59,"Pre",2.30105,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5782",5782,59,"Pre",1.54732,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5783",5783,59,"Pre",1.60367,"positive","self",0,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5784",5784,59,"Pre",1.71812,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5785",5785,59,"Pre",2.19507,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5786",5786,59,"Pre",1.23892,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5787",5787,59,"Pre",1.29827,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5788",5788,59,"Pre",1.29745,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5789",5789,59,"Pre",1.41534,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5790",5790,59,"Pre",1.29389,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5791",5791,59,"Pre",1.09786,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5792",5792,59,"Pre",1.16865,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5793",5793,59,"Pre",1.62123,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5794",5794,59,"Pre",1.38547,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5795",5795,59,"Pre",1.22696,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5796",5796,59,"Pre",1.84394,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5797",5797,59,"Pre",2.23429,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5798",5798,59,"Pre",1.74711,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5799",5799,59,"Pre",1.65226,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5800",5800,59,"Pre",2.65718,"negative","self",1,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5801",5801,59,"Pre",1.5312,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5802",5802,59,"Pre",2.59724,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5803",5803,59,"Pre",2.62288,"positive","self",0,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5804",5804,59,"Post",2.37724,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5805",5805,59,"Post",1.47065,"negative","self",1,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5806",5806,59,"Post",1.66748,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5807",5807,59,"Post",1.76323,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5808",5808,59,"Post",1.57472,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5809",5809,59,"Post",1.29826,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5810",5810,59,"Post",1.76147,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5811",5811,59,"Post",2.27418,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5812",5812,59,"Post",1.75878,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5813",5813,59,"Post",1.26018,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5814",5814,59,"Post",1.61359,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5815",5815,59,"Post",1.90744,"negative","self",1,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5816",5816,59,"Post",1.30888,"positive","self",0,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5817",5817,59,"Post",1.30425,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5818",5818,59,"Post",2.62067,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5819",5819,59,"Post",1.63087,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5820",5820,59,"Post",1.2358,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5821",5821,59,"Post",1.35255,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5822",5822,59,"Post",1.08815,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5823",5823,59,"Post",2.15657,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5824",5824,59,"Post",1.90532,"negative","self",1,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5825",5825,59,"Post",1.5507,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5826",5826,59,"Post",1.34652,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5827",5827,59,"Post",1.09248,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5828",5828,59,"Post",1.39745,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5829",5829,59,"Post",1.27777,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5830",5830,59,"Post",1.30201,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5831",5831,59,"Post",1.64351,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5832",5832,59,"Post",1.35008,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5833",5833,59,"Post",1.14096,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5834",5834,59,"Post",1.68996,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5835",5835,59,"Post",1.17903,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5836",5836,59,"Post",1.21409,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5837",5837,59,"Post",1.36843,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5838",5838,59,"Post",1.27732,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5839",5839,59,"Post",1.14198,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5840",5840,59,"Post",1.56092,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5841",5841,59,"Post",1.4081,"positive","self",0,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5842",5842,59,"Post",1.34221,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5843",5843,59,"Post",1.28302,"negative","self",1,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5844",5844,59,"Post",1.13729,"positive","self",0,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5845",5845,59,"Post",1.13292,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5846",5846,59,"Post",1.29649,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5847",5847,59,"Post",1.16474,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5848",5848,59,"Post",1.27296,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5849",5849,59,"Post",1.10691,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5850",5850,59,"Post",1.55368,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5851",5851,59,"Post",1.12147,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5852",5852,59,"Post",1.21628,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5853",5853,59,"Post",1.04673,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5854",5854,59,"Post",1.19609,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5855",5855,59,"Post",1.10691,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5856",5856,59,"Post",1.03137,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5857",5857,59,"Post",1.22646,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5858",5858,59,"Post",1.18109,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5859",5859,59,"Post",1.34128,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"5860",5860,59,"Post",1.18546,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"5861",5861,59,"Post",1.32073,"positive","self",0,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"5862",5862,59,"Post",2.52751,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"5863",5863,60,"Pre",1.20716,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5864",5864,60,"Pre",1.36671,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5865",5865,60,"Pre",1.28342,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5866",5866,60,"Pre",1.50137,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5867",5867,60,"Pre",1.66416,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5868",5868,60,"Pre",2.07898,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5869",5869,60,"Pre",1.41814,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5870",5870,60,"Pre",1.32438,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5871",5871,60,"Pre",0.92409,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5872",5872,60,"Pre",0.78798,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5873",5873,60,"Pre",2.35659,"negative","self",1,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5874",5874,60,"Pre",1.39326,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5875",5875,60,"Pre",1.13816,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5876",5876,60,"Pre",1.35822,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5877",5877,60,"Pre",1.12348,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5878",5878,60,"Pre",0.91797,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5879",5879,60,"Pre",1.55405,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5880",5880,60,"Pre",1.10222,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5881",5881,60,"Pre",1.03889,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5882",5882,60,"Pre",1.00627,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5883",5883,60,"Pre",1.18873,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5884",5884,60,"Pre",1.30361,"negative","self",1,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5885",5885,60,"Pre",1.02963,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5886",5886,60,"Pre",1.05303,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5887",5887,60,"Pre",1.04986,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5888",5888,60,"Pre",1.16923,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5889",5889,60,"Pre",1.03591,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5890",5890,60,"Pre",1.15202,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5891",5891,60,"Pre",1.10086,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5892",5892,60,"Pre",1.08023,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5893",5893,60,"Pre",1.56752,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5894",5894,60,"Pre",1.44303,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5895",5895,60,"Pre",1.62438,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5896",5896,60,"Pre",1.04283,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5897",5897,60,"Pre",1.00045,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5898",5898,60,"Pre",1.00374,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5899",5899,60,"Pre",1.14341,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5900",5900,60,"Pre",0.97429,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"5901",5901,60,"Pre",1.12491,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5902",5902,60,"Pre",0.96196,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5903",5903,60,"Pre",1.666,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5904",5904,60,"Pre",1.09819,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"5905",5905,60,"Pre",0.94954,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"5906",5906,60,"Pre",1.0366,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"5907",5907,60,"Pre",0.97978,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
